Company_Name,Industry,Company_Age_Years,Annual_Revenue,Revenue_Growth_Pct,Profit_Margin_Pct,Debt_to_Equity,Current_Ratio,ROE_Pct,Market_Share_Pct,Customer_Growth_Pct,Customer_Retention_Pct,Management_Experience_Years,Business_Risk,Market_Risk,Expected_ROI_Pct,Investment_Amount,Industry_Growth_Pct,Investment_Decision
Company_02410,Manufacturing,2,18856521.0,7.37,18.83,0.99,2.31,23.0,4.76,9.85,93.27,11.1,Medium,Medium,16.48,4614708.0,9.91,Yes
Company_02411,FMCG,18,43503512.0,28.28,17.76,1.22,2.04,25.89,5.74,24.35,92.47,10.9,Medium,Low,22.85,12317111.0,11.74,Yes
Company_02412,Healthcare,29,61336343.0,6.45,10.42,0.58,2.53,17.72,9.27,8.66,68.55,21.7,Low,Medium,12.51,15530531.0,9.53,Yes
Company_02413,Manufacturing,19,24773599.0,1.46,6.49,0.6,1.8,-1.4,2.86,19.49,69.51,13.8,Medium,High,1.12,3983749.0,2.81,No
Company_02414,Technology,27,71781038.0,19.86,19.43,1.86,2.22,28.79,4.37,15.75,85.72,16.2,High,Low,19.06,8737870.0,11.77,Yes
Company_02415,Manufacturing,9,15718979.0,3.07,6.88,1.31,0.45,13.39,13.58,7.79,78.84,14.6,Medium,High,15.72,824953.0,0.25,No
Company_02416,Real Estate,3,19427163.0,17.6,2.31,1.13,1.44,3.11,1.74,16.05,89.02,6.0,High,Low,7.71,2819744.0,14.34,No
Company_02417,Retail,28,45412541.0,12.91,11.17,0.27,1.31,8.23,4.18,22.15,91.33,19.8,Low,Medium,19.03,4632214.0,9.64,Yes
Company_02418,Technology,19,89658493.0,24.03,6.15,2.2,1.96,7.62,1.21,27.61,85.38,13.9,High,Low,18.0,19158175.0,13.23,No
Company_02419,Technology,28,104513120.0,4.09,9.24,0.71,1.35,23.3,4.23,3.09,79.24,17.9,Medium,Low,5.81,15420500.0,17.36,Yes
Company_02420,Retail,28,196872249.0,14.56,16.92,0.82,2.28,26.04,5.34,17.32,72.49,20.4,Low,Medium,6.7,49381816.0,9.57,Yes
Company_02421,Healthcare,17,36303802.0,15.83,2.12,0.96,2.16,11.27,1.53,27.99,73.02,15.9,High,Low,18.61,10851630.0,14.86,Yes
Company_02422,Technology,27,44864502.0,17.36,6.32,0.82,1.41,4.34,5.73,16.49,86.3,15.9,Medium,Low,20.67,11091366.0,19.63,Yes
Company_02423,Automobile,11,20785358.0,5.84,,0.68,1.89,14.31,3.22,13.19,69.23,8.9,Low,Medium,3.97,5038417.0,8.13,No
Company_02424,Manufacturing,9,17224308.0,-8.1,2.72,0.81,1.62,-1.65,10.09,-12.54,73.52,2.0,High,Medium,1.71,2849698.0,7.36,No
Company_02425,Financial Services,13,60722195.0,10.89,11.47,1.06,1.78,12.2,6.81,15.38,70.76,10.8,Medium,Low,17.37,8959740.0,13.48,Yes
Company_02426,Telecommunications,23,25855730.0,21.44,13.8,1.2,2.11,27.02,3.52,22.87,73.93,20.5,Medium,Medium,26.72,1926194.0,9.41,Yes
Company_02427,Technology,17,142528977.0,25.13,16.98,1.47,1.48,19.83,4.37,34.28,81.07,18.3,Medium,Low,28.21,28793615.0,16.3,Yes
Company_02428,Real Estate,13,14425466.0,16.19,7.33,0.41,0.88,7.29,13.7,17.87,78.61,11.8,Medium,Low,14.76,1870201.0,14.53,No
Company_02429,Financial Services,12,75597501.0,2.81,-5.14,0.56,,-1.48,4.64,12.45,83.26,16.0,High,Medium,8.35,13016924.0,9.69,No
Company_02430,Telecommunications,21,21266746.0,13.05,11.86,1.2,2.29,13.19,2.08,10.23,90.35,18.9,Medium,High,15.34,3840783.0,4.3,Yes
Company_02431,Energy,20,24894373.0,21.42,3.87,0.32,,8.0,2.38,16.24,79.92,16.9,High,Medium,18.27,4586448.0,9.25,No
Company_02432,Automobile,2,79064839.0,17.21,,0.82,1.72,17.37,4.42,13.42,71.42,3.1,Low,Medium,24.24,11586429.0,6.98,Yes
Company_02433,Real Estate,28,28149360.0,5.71,8.04,0.49,1.27,13.4,10.39,10.51,76.35,17.8,Medium,Medium,12.84,4114059.0,9.49,Yes
Company_02434,Financial Services,4,32252854.0,5.45,6.72,1.02,2.34,8.45,3.64,0.97,86.63,4.9,Medium,Medium,21.3,2398298.0,8.5,Yes
Company_02435,Real Estate,13,25070413.0,21.39,15.16,0.47,2.43,13.72,2.45,10.04,73.94,8.7,Low,Medium,29.9,3596752.0,6.8,Yes
Company_02436,Retail,10,227989216.0,9.21,0.32,0.62,1.32,9.69,5.03,9.17,71.12,11.5,High,Low,7.91,56262172.0,14.67,No
Company_02437,Retail,22,29581810.0,14.13,9.11,0.64,1.04,24.38,6.19,17.1,69.08,17.7,Medium,Medium,11.35,3892976.0,7.78,Yes
Company_02438,Financial Services,30,52239682.0,-0.84,9.05,0.86,1.87,16.4,6.99,-1.54,89.08,12.9,Medium,Medium,3.45,8483110.0,8.6,No
Company_02439,Manufacturing,23,42114683.0,14.41,11.43,1.27,1.08,7.14,1.65,9.63,62.39,15.0,Medium,Low,17.36,6883352.0,13.51,Yes
Company_02440,Healthcare,6,60354017.0,16.94,8.28,1.32,2.15,11.16,6.14,25.94,72.37,5.5,Medium,Medium,8.91,14551353.0,9.85,No
Company_02441,Manufacturing,2,29651022.0,10.71,6.96,0.84,1.67,12.48,5.92,17.57,71.07,6.9,Medium,Medium,10.08,4209586.0,7.92,Yes
Company_02442,Manufacturing,11,42153948.0,18.4,18.76,0.41,2.67,14.47,3.76,22.44,78.26,8.8,Low,Low,16.45,3897376.0,11.73,Yes
Company_02443,Automobile,18,69887179.0,6.23,12.93,3.1,2.38,14.66,10.46,16.04,74.03,15.0,High,Low,23.02,4099972.0,11.82,Yes
Company_02444,Automobile,5,24009917.0,9.92,5.86,0.72,2.61,1.31,6.71,6.51,80.84,11.8,Medium,Low,9.6,5780287.0,12.66,No
Company_02445,Retail,16,126209870.0,13.13,16.63,0.87,1.96,15.95,2.86,13.87,76.04,13.4,Low,Medium,6.87,20602737.0,6.76,Yes
Company_02446,Financial Services,20,136958977.0,20.67,,0.86,1.22,22.66,6.78,29.69,73.74,17.4,Low,Low,19.17,22073510.0,12.79,Yes
Company_02447,Financial Services,28,83725345.0,14.14,12.55,0.91,0.91,17.14,1.47,17.11,76.79,22.5,Medium,Medium,11.46,10946080.0,9.6,Yes
Company_02448,Healthcare,9,53059713.0,20.81,14.21,0.47,2.11,12.77,3.67,33.02,71.94,10.5,Low,Low,22.37,3353304.0,11.18,Yes
Company_02449,Technology,29,3935397.0,11.01,3.69,0.95,2.09,6.84,3.83,2.51,88.21,15.0,High,Low,11.39,925640.0,19.61,No
Company_02450,Financial Services,29,71712887.0,9.09,16.53,2.04,1.74,19.83,7.68,0.18,90.43,15.5,High,Medium,14.55,17491048.0,9.35,Yes
Company_02451,Financial Services,24,35851742.0,27.59,17.83,0.25,1.08,28.8,,26.62,68.23,16.5,Low,Low,15.55,10233264.0,11.83,Yes
Company_02452,Real Estate,16,40556244.0,20.45,12.72,0.76,1.31,5.19,4.13,25.95,85.4,18.6,Low,Medium,17.47,6365948.0,8.47,Yes
Company_02453,Manufacturing,28,9966727.0,14.22,11.35,0.4,1.84,11.6,12.96,20.49,81.33,13.2,Low,Medium,21.83,875627.0,6.79,Yes
Company_02454,Financial Services,8,76063858.0,15.81,10.02,1.29,1.35,23.63,12.09,16.38,81.58,10.9,Medium,Low,13.25,11499463.0,13.9,Yes
Company_02455,Energy,16,14595731.0,19.92,8.54,1.4,1.24,5.84,2.11,28.11,77.52,13.9,Medium,Medium,17.31,2139581.0,9.68,No
Company_02456,Technology,9,55295076.0,16.05,13.2,0.7,1.22,11.7,11.94,20.54,75.23,11.8,Low,Low,18.72,10278572.0,10.04,Yes
Company_02457,Retail,27,107875940.0,2.21,3.51,0.78,1.67,3.93,3.16,4.6,85.92,17.8,High,Medium,5.08,10292782.0,9.83,No
Company_02458,Energy,24,33551919.0,15.65,11.2,0.46,1.67,23.49,5.03,25.63,88.5,16.8,Low,High,10.57,4684744.0,5.68,Yes
Company_02459,Manufacturing,11,140564572.0,10.23,9.74,0.21,1.36,16.61,22.25,12.62,80.75,10.8,Medium,Low,26.62,39796469.0,13.29,Yes
Company_02460,Retail,19,26498316.0,12.98,11.78,0.65,1.77,10.17,7.0,10.62,67.6,11.3,Low,High,18.5,6907397.0,4.66,Yes
Company_02461,Real Estate,5,83295216.0,-1.38,11.4,0.67,1.9,15.61,3.29,-0.69,78.27,2.0,Low,Medium,8.08,6651103.0,6.93,No
Company_02462,Telecommunications,16,16493314.0,22.28,13.92,0.77,1.94,16.9,6.68,18.16,78.75,19.2,Low,Medium,26.59,1007566.0,8.09,Yes
Company_02463,Energy,12,120119115.0,9.24,12.5,0.12,1.3,20.07,1.85,10.05,79.15,10.6,Low,Medium,15.37,23304219.0,8.16,Yes
Company_02464,Manufacturing,23,105279091.0,7.52,-1.04,0.29,1.64,1.55,9.97,4.61,80.36,13.1,High,Low,13.64,27973851.0,12.29,No
Company_02465,Energy,4,74449961.0,1.63,9.66,0.33,1.81,15.29,3.29,-4.37,77.39,11.1,Medium,High,12.92,13928917.0,3.44,No
Company_02466,Healthcare,16,35792254.0,18.6,11.47,0.79,1.81,14.26,1.01,17.73,89.24,11.7,Low,Low,22.59,4733630.0,17.96,Yes
Company_02467,Retail,4,15185218.0,13.54,11.84,1.03,0.98,24.55,3.96,6.51,75.12,8.6,Medium,Low,9.74,4507333.0,10.58,Yes
Company_02468,Technology,16,35872778.0,32.31,11.46,0.4,1.6,15.92,3.58,38.8,91.63,14.6,Low,Low,23.41,1798038.0,20.08,Yes
Company_02469,Manufacturing,7,128481395.0,16.11,16.3,0.64,2.09,17.99,6.91,21.93,78.09,7.1,Low,Low,22.46,9064321.0,12.62,Yes
Company_02470,Manufacturing,2,55840008.0,-2.23,7.76,0.55,1.45,18.29,2.36,5.87,84.04,8.8,Medium,Medium,7.49,3415407.0,9.97,No
Company_02471,Healthcare,15,13355678.0,3.54,4.05,2.29,1.76,11.21,6.27,2.35,85.86,12.0,High,Medium,3.2,978582.0,9.15,No
Company_02472,Real Estate,17,19221021.0,28.61,10.45,0.61,1.78,9.56,3.21,33.33,86.5,16.4,Low,Medium,20.83,3474499.0,6.31,Yes
Company_02473,Telecommunications,2,145067869.0,15.72,14.97,0.59,1.52,-3.42,4.78,10.87,76.13,10.1,Low,Low,17.51,17628603.0,11.77,Yes
Company_02474,FMCG,22,75697781.0,21.81,11.37,0.48,2.48,19.32,10.0,20.39,67.38,18.1,Low,Low,11.59,21916928.0,12.16,Yes
Company_02475,Manufacturing,18,17516143.0,8.98,8.95,0.26,1.64,10.68,10.21,17.13,83.41,6.0,Medium,Medium,21.0,4307491.0,8.14,No
Company_02476,Telecommunications,27,11145839.0,-5.49,4.8,1.07,1.6,8.78,11.46,3.56,,19.3,High,High,-1.18,1127027.0,-1.45,No
Company_02477,Technology,9,29392431.0,14.99,15.35,0.65,1.5,27.75,3.05,17.73,81.46,13.2,Low,Low,22.98,4066704.0,15.36,Yes
Company_02478,Automobile,19,10364309.0,12.04,12.06,0.61,2.58,11.15,6.07,18.11,87.94,13.9,Low,Medium,22.9,2771869.0,8.14,Yes
Company_02479,Technology,17,43796928.0,15.03,4.37,0.83,2.51,1.28,6.24,15.63,75.13,8.9,High,Low,10.1,4069405.0,15.25,No
Company_02480,Automobile,7,401779958.0,27.01,8.06,0.31,2.43,3.9,11.28,35.05,83.92,8.5,Medium,Low,24.88,90578447.0,10.59,Yes
Company_02481,Financial Services,11,12866285.0,12.31,9.73,1.99,2.08,27.41,4.04,8.85,67.22,7.6,High,Low,16.89,2453519.0,13.63,Yes
Company_02482,Telecommunications,11,42687289.0,5.59,5.01,0.28,1.32,15.92,1.9,8.31,81.95,11.0,Medium,Medium,10.2,8019226.0,9.97,No
Company_02483,Real Estate,6,152499390.0,18.0,0.16,1.99,1.35,7.21,8.68,27.1,76.35,7.5,High,Medium,20.74,31576526.0,9.34,No
Company_02484,Healthcare,27,94513973.0,17.12,7.04,0.74,1.33,-0.46,11.95,16.09,62.74,19.0,Medium,Medium,19.11,13485515.0,7.6,No
Company_02485,Manufacturing,29,44061809.0,12.19,8.29,0.61,2.33,3.99,6.14,14.1,83.6,10.9,Medium,Medium,16.19,9115524.0,8.98,No
Company_02486,Real Estate,13,44151488.0,13.7,,1.08,2.99,16.43,2.46,18.29,99.0,15.6,Medium,Low,22.7,10529872.0,14.91,No
Company_02487,Manufacturing,21,18718263.0,0.82,10.78,0.62,2.14,17.81,20.43,8.45,77.88,17.5,Low,Low,13.42,3390273.0,11.12,No
Company_02488,Telecommunications,18,39825826.0,19.65,0.15,1.25,2.61,1.54,5.41,17.2,73.01,10.6,High,Medium,15.05,6430142.0,8.1,No
Company_02489,Energy,15,61494492.0,18.16,7.13,0.89,1.98,3.09,3.26,22.41,86.34,13.2,Medium,Medium,10.7,4319089.0,9.08,Yes
Company_02490,Retail,15,127915452.0,10.17,13.22,1.11,1.88,24.53,10.2,18.04,76.82,15.3,Medium,Low,13.98,7021260.0,10.25,Yes
Company_02491,Financial Services,4,29514266.0,7.27,5.26,1.33,1.36,19.8,14.75,15.12,82.91,6.0,Medium,High,3.06,3738686.0,3.85,No
Company_02492,Healthcare,30,42549289.0,13.69,3.96,0.68,2.1,10.18,1.76,15.44,72.52,19.2,High,Low,19.96,2450381.0,12.28,Yes
Company_02493,Automobile,13,22313493.0,23.29,8.72,1.27,,8.49,7.09,23.2,69.91,6.0,Medium,Medium,17.98,6461539.0,8.89,No
Company_02494,Retail,21,60554840.0,8.58,11.12,1.0,2.3,24.93,11.62,10.5,82.19,9.1,Medium,Low,10.91,3286262.0,12.84,Yes
Company_02495,Manufacturing,19,97342485.0,8.8,7.67,1.56,1.71,12.83,4.67,6.56,75.02,10.7,High,Low,16.43,28013614.0,10.14,No
Company_02496,Manufacturing,13,85389558.0,3.04,4.04,0.61,1.88,17.43,5.5,8.26,73.05,10.1,High,High,8.3,18524605.0,5.06,No
Company_02497,Energy,3,18492477.0,14.46,12.59,1.59,1.62,15.33,4.6,17.27,88.32,12.2,High,Medium,23.5,1418586.0,9.29,Yes
Company_02498,Telecommunications,3,56648003.0,7.98,10.63,0.49,1.47,27.6,13.56,-4.67,75.69,7.2,Low,High,9.66,6433285.0,4.59,No
Company_02499,Real Estate,28,28115116.0,8.75,2.61,0.25,2.29,3.31,2.44,12.93,83.07,12.3,High,High,9.44,8279431.0,4.35,No
Company_02500,Retail,18,118086277.0,3.33,8.21,0.35,0.76,8.47,4.23,2.4,74.11,14.5,Medium,Medium,13.73,6028691.0,6.5,No
Company_02501,Automobile,11,43593462.0,24.02,5.79,0.62,0.85,14.63,20.21,27.01,91.95,12.1,Medium,Low,30.94,2427694.0,10.63,Yes
Company_02502,Automobile,19,13741723.0,12.6,15.62,0.87,1.44,20.53,,23.7,94.26,12.1,Low,Low,17.01,3727052.0,12.78,Yes
Company_02503,Energy,23,41479142.0,20.76,17.72,0.76,1.05,25.71,1.84,17.3,87.17,16.4,Low,Medium,14.68,7205660.0,9.45,Yes
Company_02504,Real Estate,20,73827013.0,34.87,13.23,1.16,2.3,12.11,4.97,34.5,76.64,18.4,Medium,Medium,13.91,4965416.0,9.9,Yes
Company_02505,Healthcare,27,61524050.0,11.31,14.81,0.39,1.55,14.03,10.09,11.91,86.61,17.1,Low,Low,20.07,15551419.0,14.42,Yes
Company_02506,Technology,22,32362372.0,21.7,7.99,1.94,2.09,9.9,4.88,15.88,81.86,14.4,High,Low,13.77,4933265.0,16.3,No
Company_02507,Telecommunications,2,30402980.0,11.17,8.76,1.57,2.37,15.22,3.65,13.77,83.5,4.7,High,Medium,14.29,4859568.0,9.09,Yes
Company_02508,Retail,25,21598941.0,18.96,8.25,1.25,1.72,7.82,6.92,23.56,78.71,18.5,Medium,High,9.66,5679913.0,1.74,No
Company_02509,Telecommunications,30,35747696.0,8.37,8.72,1.5,1.84,19.44,25.23,8.06,76.24,18.0,High,Medium,21.34,2032847.0,7.33,No
Company_02510,Telecommunications,5,24159940.0,8.61,9.22,0.32,2.48,12.96,4.23,13.91,81.51,8.3,Medium,High,5.05,6542194.0,3.87,No
Company_02511,Technology,26,114045341.0,24.08,12.28,1.1,2.26,27.37,19.23,35.01,97.45,15.0,Medium,Low,9.48,27763551.0,19.49,Yes
Company_02512,Telecommunications,5,23244214.0,8.86,8.5,1.13,0.57,6.46,6.54,6.71,81.95,6.6,Medium,Medium,16.12,2309752.0,6.56,No
Company_02513,Retail,3,55476794.0,17.38,11.46,1.28,1.46,18.23,2.85,18.46,79.4,13.1,Medium,Medium,8.04,8295167.0,9.09,Yes
Company_02514,Manufacturing,20,52362010.0,9.14,15.29,1.19,1.98,23.34,14.74,9.38,74.19,12.6,Medium,High,17.99,10235958.0,5.48,No
Company_02515,Energy,22,111702640.0,17.42,0.78,0.96,,5.52,3.99,30.07,78.36,20.4,High,Low,14.88,12042820.0,11.05,No
Company_02516,Real Estate,13,126214905.0,14.38,19.77,0.94,1.18,25.44,1.82,19.81,93.02,8.5,Medium,Medium,6.99,14598677.0,9.88,Yes
Company_02517,Technology,11,90341547.0,16.44,8.86,1.44,0.73,18.28,6.05,24.86,76.99,15.7,Medium,Low,21.94,16188288.0,17.67,Yes
Company_02518,Manufacturing,14,67492204.0,8.68,8.52,0.53,2.11,5.38,3.69,9.55,76.22,11.9,Medium,Medium,11.07,13415276.0,7.56,No
Company_02519,FMCG,30,20505103.0,12.57,16.41,0.92,1.27,23.57,16.27,25.36,71.14,20.6,Medium,High,13.4,2887074.0,5.68,Yes
Company_02520,FMCG,23,20155626.0,15.53,13.45,0.55,1.7,12.55,6.51,23.55,86.71,13.6,Low,Medium,18.12,5831677.0,8.67,Yes
Company_02521,FMCG,24,24365929.0,17.63,13.55,0.69,1.84,15.11,3.53,14.26,85.81,17.6,Low,High,17.65,2200502.0,5.92,Yes
Company_02522,Technology,21,94741853.0,33.32,20.56,0.17,1.73,28.25,8.8,28.16,94.81,16.5,Low,Low,24.62,12709278.0,17.3,Yes
Company_02523,Financial Services,24,53215699.0,3.87,7.03,0.46,1.27,16.77,5.01,6.21,84.73,16.8,Medium,High,4.52,12901647.0,4.52,No
Company_02524,Retail,16,104624909.0,11.48,14.12,0.59,1.72,11.0,6.18,16.62,79.02,8.9,Low,Medium,13.36,21504590.0,7.54,Yes
Company_02525,Automobile,27,117261365.0,16.04,4.23,0.59,,17.76,1.06,15.84,,15.5,High,Low,9.37,9147811.0,14.39,Yes
Company_02526,Financial Services,4,26976440.0,7.57,10.75,0.62,2.68,21.38,2.36,5.17,89.87,4.0,Low,Low,9.96,3257904.0,12.32,Yes
Company_02527,Healthcare,24,51381911.0,20.45,14.31,0.39,1.91,19.72,5.81,28.26,82.75,16.6,Low,Low,22.72,8897055.0,13.5,Yes
Company_02528,Real Estate,21,49450807.0,22.4,17.66,0.62,3.18,16.9,2.17,26.58,85.23,12.5,Low,Low,15.06,8060248.0,13.96,Yes
Company_02529,Technology,30,37841390.0,4.45,11.52,1.36,0.95,25.42,3.4,5.99,65.69,15.9,Medium,Medium,9.15,5580051.0,8.99,No
Company_02530,Real Estate,14,31734569.0,5.93,9.33,0.64,1.6,16.5,9.13,3.54,81.39,8.8,Medium,High,11.27,1662331.0,5.55,Yes
Company_02531,FMCG,9,136874601.0,6.49,6.84,1.53,1.49,13.63,6.99,8.09,80.0,7.4,High,Medium,9.11,15386562.0,6.8,No
Company_02532,Automobile,26,52258313.0,,6.24,1.48,1.24,6.11,10.68,1.49,78.17,25.0,Medium,Low,6.11,5189424.0,11.58,No
Company_02533,Financial Services,8,50561786.0,16.37,9.0,0.54,1.58,14.52,5.04,23.88,84.69,10.8,Medium,Low,17.59,2996685.0,13.63,Yes
Company_02534,Technology,25,25271113.0,8.39,,1.03,1.45,1.95,3.21,14.86,72.11,17.4,High,Low,14.66,3720897.0,13.4,No
Company_02535,FMCG,9,88761551.0,15.11,19.04,0.36,1.26,32.19,12.52,11.43,99.0,10.8,Low,Low,29.78,6115018.0,10.99,Yes
Company_02536,Automobile,19,21278169.0,12.67,14.78,0.42,2.78,27.44,5.15,9.17,86.33,8.4,Low,Medium,19.76,1554822.0,7.79,Yes
Company_02537,FMCG,10,73603509.0,17.39,12.1,0.8,1.7,15.99,2.49,27.23,86.81,13.0,Low,Low,9.8,20967052.0,11.63,Yes
Company_02538,Healthcare,7,75332976.0,15.99,14.59,0.99,2.23,16.27,14.46,22.81,86.54,11.3,Medium,Medium,20.3,15426402.0,9.9,Yes
Company_02539,Automobile,28,35211939.0,22.35,15.68,1.82,2.17,25.78,5.22,28.51,89.97,19.8,High,Medium,14.73,6168850.0,8.63,Yes
Company_02540,Automobile,5,65498502.0,4.87,,0.69,2.54,10.48,9.45,13.72,79.91,10.1,High,Medium,10.14,7279018.0,7.53,No
Company_02541,FMCG,16,58547719.0,8.86,12.13,0.83,1.2,9.95,6.06,5.05,75.0,13.4,Low,Low,12.36,6702992.0,11.17,Yes
Company_02542,Automobile,6,48354847.0,15.02,16.65,0.79,2.44,20.4,9.43,15.73,68.27,8.2,Low,Medium,15.21,6381589.0,7.43,Yes
Company_02543,Telecommunications,27,50553157.0,8.95,5.58,2.01,1.56,22.57,7.6,22.33,88.15,18.3,High,Medium,15.23,3477763.0,6.87,No
Company_02544,Energy,6,52695895.0,20.4,3.82,1.57,2.77,7.34,4.11,31.51,86.24,2.0,High,Medium,12.42,11640358.0,9.52,No
Company_02545,Technology,8,55837625.0,24.57,6.59,0.93,2.02,11.99,3.95,30.08,72.57,15.4,Medium,Low,27.49,6782152.0,17.64,Yes
Company_02546,Manufacturing,10,52626970.0,29.09,12.92,1.16,1.07,21.13,7.95,32.34,72.85,5.4,Medium,Low,19.33,14854738.0,12.66,Yes
Company_02547,Technology,8,19564925.0,18.99,5.08,0.91,2.42,5.49,5.39,24.31,66.91,13.0,Medium,Low,21.3,2655498.0,16.63,Yes
Company_02548,Retail,10,43932031.0,0.37,6.22,1.35,2.32,14.75,4.98,1.93,75.68,13.1,Medium,Medium,9.69,11215599.0,7.75,No
Company_02549,Retail,21,62629056.0,13.34,6.66,1.2,0.98,12.93,3.77,11.16,89.67,16.0,Medium,Medium,19.12,6644828.0,7.95,Yes
Company_02550,Technology,11,54310546.0,18.58,11.08,0.64,2.17,22.5,4.2,15.72,69.58,3.7,Low,Low,16.89,16028355.0,16.08,Yes
Company_02551,Financial Services,27,112472723.0,18.49,8.52,0.79,2.63,2.69,1.87,33.59,81.98,18.9,Medium,Low,20.86,15625630.0,11.75,Yes
Company_02552,Technology,5,84698391.0,23.2,11.92,0.82,2.0,18.84,6.96,21.69,70.04,13.3,Low,Low,22.78,24339249.0,15.56,Yes
Company_02553,Automobile,7,23859320.0,,11.84,0.82,1.21,17.88,3.3,16.59,67.87,9.4,Low,Medium,9.1,6093390.0,9.06,Yes
Company_02554,Real Estate,25,43396985.0,-0.61,2.07,0.57,2.33,-3.12,5.37,-11.54,72.4,16.3,High,High,2.3,4380519.0,3.45,No
Company_02555,Technology,15,38374257.0,19.98,12.8,0.9,2.1,16.12,4.8,18.85,96.07,12.2,Medium,Low,21.13,10724835.0,18.0,Yes
Company_02556,Real Estate,10,49815530.0,-5.13,1.61,0.57,1.65,7.22,5.69,-3.8,70.66,11.3,High,Medium,6.68,3611506.0,8.54,No
Company_02557,Manufacturing,2,49873451.0,16.57,10.62,0.54,1.52,15.51,5.11,15.28,69.76,2.0,Low,Low,13.59,4869861.0,13.01,Yes
Company_02558,Financial Services,18,84084011.0,11.15,9.04,0.7,2.12,13.25,6.72,8.53,75.65,15.8,Medium,Low,16.6,15776966.0,11.0,Yes
Company_02559,Technology,14,58134083.0,19.82,13.14,0.87,1.23,18.02,2.83,27.45,77.33,9.4,Low,Low,14.95,15638581.0,10.78,Yes
Company_02560,Manufacturing,25,142306938.0,-1.98,7.49,1.47,1.77,8.82,4.77,2.11,75.65,18.4,Medium,Medium,9.81,21294402.0,8.92,No
Company_02561,Automobile,28,61367211.0,11.44,15.71,1.11,2.37,33.1,5.09,10.17,74.72,24.0,Medium,Medium,11.87,5605339.0,8.4,Yes
Company_02562,FMCG,8,24680688.0,24.26,12.21,1.38,2.51,19.01,2.86,22.46,77.84,7.9,Medium,Low,16.07,1419869.0,10.23,Yes
Company_02563,Technology,10,33610364.0,17.52,7.72,1.99,1.31,13.73,2.64,11.38,84.35,7.3,High,Medium,14.79,8064046.0,9.79,No
Company_02564,Technology,12,83533163.0,25.99,17.37,0.54,,15.01,3.46,21.34,82.43,11.6,Low,Low,21.56,18042774.0,16.12,Yes
Company_02565,Retail,4,12679417.0,15.92,12.16,1.11,1.32,15.09,5.6,11.52,72.86,12.9,Medium,Low,13.53,2308036.0,10.54,Yes
Company_02566,Financial Services,27,15927141.0,0.38,11.51,1.13,2.15,13.06,2.47,-0.3,82.68,19.0,Medium,Medium,12.16,1467659.0,9.02,Yes
Company_02567,Healthcare,13,50456704.0,17.39,10.23,0.86,1.33,14.57,9.22,37.79,98.82,15.2,Low,Low,20.56,5042354.0,13.22,Yes
Company_02568,Financial Services,22,112202672.0,14.98,3.75,1.23,,5.39,3.36,13.69,84.0,17.8,High,Medium,9.14,23099909.0,9.12,No
Company_02569,Automobile,4,151866694.0,2.26,18.72,0.79,1.34,20.82,4.97,1.58,87.84,11.3,Low,Medium,8.84,45519955.0,6.81,Yes
Company_02570,Real Estate,16,41574339.0,8.89,5.94,1.08,1.4,8.46,7.73,7.55,75.22,11.3,Medium,Medium,19.24,3477062.0,6.77,No
Company_02571,Retail,22,123189940.0,-10.44,-1.1,0.34,1.7,-4.76,1.92,-5.72,76.76,20.4,High,Medium,-0.3,35147549.0,6.87,No
Company_02572,Telecommunications,11,53167682.0,9.71,12.72,0.75,2.27,21.2,12.14,4.06,70.85,12.8,Low,Medium,19.15,15110382.0,9.05,Yes
Company_02573,Financial Services,2,13603407.0,8.74,4.2,1.11,0.84,12.66,2.82,4.7,60.44,2.8,High,Medium,7.49,3658369.0,8.8,No
Company_02574,Manufacturing,15,49657923.0,20.11,9.46,1.32,1.84,16.87,11.85,28.68,75.78,12.2,Medium,Medium,13.52,9139375.0,7.29,No
Company_02575,Healthcare,28,29546081.0,17.08,11.38,0.47,1.93,21.22,7.01,20.67,77.61,19.1,Low,Low,13.6,4877136.0,18.3,Yes
Company_02576,Energy,21,109127754.0,12.02,8.93,0.72,1.21,17.98,1.55,15.05,70.92,15.8,Medium,Low,11.4,7358198.0,10.88,Yes
Company_02577,Real Estate,7,48920622.0,4.86,6.25,0.42,1.99,2.48,4.53,12.2,77.12,8.9,Medium,High,14.07,3282634.0,2.42,No
Company_02578,Energy,3,16874386.0,4.57,15.95,0.61,1.67,30.3,3.01,6.81,68.94,8.1,Low,High,8.86,1654698.0,5.71,Yes
Company_02579,Retail,30,13974936.0,17.77,10.35,0.89,1.11,20.12,14.53,12.61,96.26,20.3,Low,Medium,16.05,2388036.0,9.73,Yes
Company_02580,Energy,24,49116255.0,-1.98,2.07,1.33,1.64,-6.08,5.73,2.99,67.46,15.2,High,Medium,0.02,8138724.0,8.97,No
Company_02581,Technology,9,6390664.0,22.48,16.83,1.23,1.12,17.8,1.42,27.87,75.18,11.3,Medium,Low,19.01,857008.0,11.53,Yes
Company_02582,Telecommunications,2,32187639.0,13.39,6.33,0.85,1.39,2.89,11.36,6.28,75.31,9.3,Medium,Low,8.47,7555435.0,10.48,Yes
Company_02583,Manufacturing,30,60849207.0,24.59,11.86,0.52,2.26,19.25,7.15,28.42,89.84,24.8,Low,Low,18.35,4154982.0,12.48,Yes
Company_02584,Retail,5,20359731.0,-5.78,1.2,0.69,1.58,1.18,6.55,0.12,82.52,14.7,High,Low,-0.21,5305518.0,10.45,No
